200    
30 27 26 61 39
30 26 26 59 39
30 27 26 61 39
30 27 27 59 39
30 26 26 61 39
30 26 26 61 37
30 26 26 62 38
30 27 26 59 38
30 26 27 60 38
30 26 27 60 38
30 26 27 62 38
30 26 26 60 38
30 25 26 61 38
30 26 26 60 39
30 27 26 60 39
30 26 27 59 40
30 26 26 61 39
30 26 27 61 39
30 25 26 60 38
30 26 27 62 38
30 27 27 63 39
30 27 27 64 39
30 27 26 61 39
30 26 26 64 39
30 26 26 63 38
30 27 26 64 39
30 26 26 63 38
30 26 27 62 39
30 25 27 63 39
30 27 27 63 39
30 27 27 62 39
30 25 27 59 38
30 25 27 62 39
30 27 27 59 39
30 27 27 60 39
30 25 27 61 39
30 28 27 39 39
30 28 26 62 38
30 29 27 59 38
30 29 27 59 38
30 29 27 62 39
30 28 26 59 39
30 27 27 60 38
30 27 26 58 39
30 28 27 59 38
30 28 27 61 39
30 28 27 60 38
30 27 27 62 39
30 28 27 59 39
30 28 27 61 39
30 28 26 60 39
30 28 26 60 39
30 28 26 60 39
30 29 26 59 39
30 28 27 60 39
30 29 27 60 39
30 28 26 59 39
30 28 28 60 39
30 28 28 60 39
30 29 27 60 38
30 28 27 61 39
30 28 27 60 38
30 28 26 61 38
30 29 27 59 38
30 28 27 64 38
30 28 29 61 40
30 28 29 62 38
30 28 27 63 38
30 28 28 61 39
30 28 28 59 39
30 28 28 60 39
30 29 28 63 38
30 29 29 62 39
30 28 26 60 39
30 29 23 60 39
30 28 27 59 39
30 28 27 60 39
30 29 28 59 39
30 28 27 61 40
30 28 27 58 39
30 28 28 63 38
30 28 25 60 39
30 28 25 60 39
30 27 28 59 39
30 28 28 60 39
30 28 26 60 36
30 28 27 61 38
30 29 27 61 38
30 27 27 61 39
30 28 27 60 38
30 28 29 62 39
30 28 28 61 40
30 28 28 59 40
30 28 29 60 39
30 29 29 64 38
30 28 28 60 38
30 29 28 60 39
30 28 29 59 38
30 28 28 64 39
30 28 28 62 40
30 27 27 60 39
30 28 28 60 38
30 28 27 60 39
30 28 27 64 39
30 28 27 64 39
30 28 27 61 39
30 27 28 60 39
30 28 28 60 39
30 28 29 61 39
30 29 28 62 38
30 28 27 60 39
30 28 27 60 39
30 29 26 60 40
30 27 26 60 38
30 28 26 60 39
30 28 28 60 39
30 28 25 60 39
30 29 26 60 39
30 27 28 60 39
30 28 28 60 38
30 28 27 62 38
30 28 26 60 38
30 29 26 59 38
30 28 28 60 39
30 28 27 58 39
30 28 27 58 38
30 29 28 59 40
30 28 28 62 39
30 29 27 59 39
30 28 27 58 39
30 28 28 60 39
30 30 27 59 39
30 29 29 58 39
30 29 28 58 39
30 30 28 59 39
30 29 28 59 39
30 29 29 59 39
30 30 29 58 39
30 30 29 59 38
30 30 27 59 39
30 29 27 59 39
30 29 28 58 39
30 29 27 61 38
30 31 26 58 39
30 29 27 58 38
30 30 28 60 39
30 30 28 59 39
30 28 28 58 39
30 29 27 62 39
30 30 28 59 37
30 29 27 59 37
30 29 27 59 37
30 29 28 60 37
30 29 27 59 37
30 29 28 59 38
30 29 27 63 36
30 29 28 64 36
30 29 29 58 38
30 29 28 59 36
30 29 28 59 38
30 29 29 59 37
30 29 28 60 37
30 29 28 59 37
30 29 29 59 37
30 29 29 59 36
30 28 28 60 36
30 29 28 61 36
30 29 28 60 37
30 29 27 59 37
30 29 27 61 36
30 28 26 63 37
30 29 30 61 38
30 29 29 60 37
30 29 28 60 38
30 28 30 60 38
30 28 29 63 37
30 29 28 59 38
30 29 30 64 38
30 29 29 59 37
30 29 30 59 38
30 29 29 59 36
30 29 29 60 36
30 29 30 59 37
30 29 28 60 37
30 28 29 61 37
30 28 28 60 36
30 29 28 60 37
30 28 29 59 36
30 28 28 59 36
30 27 28 65 37
30 28 29 64 37
30 28 29 60 37
30 27 30 63 36
30 28 29 61 37
30 28 29 60 37
30 28 29 63 37
30 28 29 60 37
30 28 29 61 37
30 28 29 62 37
30 28 29 63 37
